Sp.Scien.jetz,Sp.Eng.jetz,Sp.Scien.hbw,Sp.Eng.hbw,Match_jetz_birdlife,Order,strategy_3,distance_4,distance_quanti_RES0,distance_quanti_ALL
Motacilla_clara,Mountain-Wagtail,Motacilla_clara,Mountain-Wagtail,Motacilla_clara,PASSERIFORMES,resident,resident,0,649.35755258269
Motacilla_flava,Yellow-Wagtail,Motacilla_flava,Yellow-Wagtail,Motacilla_flava,PASSERIFORMES,partial_mig,long,5065.72775723902,5065.72775723902
Motacilla_flaviventris,Madagascar-Wagtail,Motacilla_flaviventris,Madagascar-Wagtail,Motacilla_flaviventris,PASSERIFORMES,resident,resident,0,202.241645453826
Motacilla_grandis,Japanese-Wagtail,Motacilla_grandis,Japanese-Wagtail,Motacilla_grandis,PASSERIFORMES,partial_mig,short,520.005402942798,520.005402942798
Motacilla_madaraspatensis,White-browed-Wagtail,Motacilla_maderaspatensis,White-browed-Wagtail,Motacilla_madaraspatensis,PASSERIFORMES,resident,resident,0,437.950970102478
Motacilla_samveasnae,Mekong-Wagtail,Motacilla_samveasnae,Mekong-Wagtail,Motacilla_samveasnae,PASSERIFORMES,resident,resident,0,54.2387552170539
Mulleripicus_fulvus,Ashy-Woodpecker,Mulleripicus_fulvus,Ashy-Woodpecker,Mulleripicus_fulvus,PICIFORMES,resident,resident,0,144.271581787882
Mulleripicus_funebris,Sooty-Woodpecker,Mulleripicus_funebris,Northern-Sooty-Woodpecker,Mulleripicus_funebris,PICIFORMES,resident,resident,0,104.861636846722
Mulleripicus_pulverulentus,Great-Slaty-Woodpecker,Mulleripicus_pulverulentus,Great-Slaty-Woodpecker,Mulleripicus_pulverulentus,PICIFORMES,resident,resident,0,550.903585843511
Muscicapa_adusta,African-Dusky-Flycatcher,Muscicapa_adusta,African-Dusky-Flycatcher,Muscicapa_adusta,PASSERIFORMES,resident,resident,0,632.082324590057
Muscicapa_aquatica,Swamp-Flycatcher,Muscicapa_aquatica,Swamp-Flycatcher,Muscicapa_aquatica,PASSERIFORMES,resident,resident,0,537.239722585898
Muscicapa_boehmi,Boehms-Flycatcher,Muscicapa_boehmi,B̦hms-Flycatcher,Muscicapa_boehmi,PASSERIFORMES,resident,resident,0,271.307287118031
Muscicapa_caerulescens,Ashy-Flycatcher,Muscicapa_caerulescens,Ashy-Flycatcher,Muscicapa_caerulescens,PASSERIFORMES,resident,resident,0,756.911963050852
Muscicapa_cassini,Cassins-Grey-Flycatcher,Muscicapa_cassini,Cassins-Flycatcher,Muscicapa_cassini,PASSERIFORMES,resident,resident,0,534.770459905157
Muscicapa_comitata,Dusky-blue-Flycatcher,Muscicapa_comitata,Dusky-blue-Flycatcher,Muscicapa_comitata,PASSERIFORMES,resident,resident,0,521.322489878814
Muscicapa_dauurica,Asian-Brown-Flycatcher,Muscicapa_dauurica,Asian-Brown-Flycatcher,Muscicapa_dauurica,PASSERIFORMES,partial_mig,variable,3784.74345431186,3784.74345431186
Muscicapa_epulata,Little-Grey-Flycatcher,Muscicapa_epulata,Little-Grey-Flycatcher,Muscicapa_epulata,PASSERIFORMES,resident,resident,0,364.365138572507
Muscicapa_ferruginea,Ferruginous-Flycatcher,Muscicapa_ferruginea,Ferruginous-Flycatcher,Muscicapa_ferruginea,PASSERIFORMES,partial_mig,variable,2034.39381478788,2034.39381478788
Muscicapa_gambagae,Gambaga-Flycatcher,Muscicapa_gambagae,Gambaga-Flycatcher,Muscicapa_gambagae,PASSERIFORMES,resident,resident,0,534.0091404951
Muscicapa_griseisticta,Grey-streaked-Flycatcher,Muscicapa_griseisticta,Grey-streaked-Flycatcher,Muscicapa_griseisticta,PASSERIFORMES,strict_mig,long,4508.88034182016,4508.88034182016
Muscicapa_infuscata,Sooty-Flycatcher,Muscicapa_infuscata,Sooty-Flycatcher,Muscicapa_infuscata,PASSERIFORMES,resident,resident,0,462.33076780322
Muscicapa_lendu,Chapins-Flycatcher,Muscicapa_lendu,Chapins-Flycatcher,Muscicapa_lendu,PASSERIFORMES,resident,resident,0,76.013515104662
Muscicapa_muttui,Brown-breasted-Flycatcher,Muscicapa_muttui,Brown-breasted-Flycatcher,Muscicapa_muttui,PASSERIFORMES,strict_mig,variable,2447.23610574109,2447.23610574109
Muscicapa_olivascens,Olivaceous-Flycatcher,Muscicapa_olivascens,Olivaceous-Flycatcher,Muscicapa_olivascens,PASSERIFORMES,resident,resident,0,355.447596174291
Muscicapa_randi,Ashy-breasted-Flycatcher,Muscicapa_randi,Ashy-breasted-Flycatcher,Muscicapa_randi,PASSERIFORMES,resident,resident,0,112.084588871005
Muscicapa_ruficauda,Rusty-tailed-Flycatcher,Muscicapa_ruficauda,Rusty-tailed-Flycatcher,Muscicapa_ruficauda,PASSERIFORMES,strict_mig,short,2057.59929570696,2057.59929570696
Muscicapa_segregata,Sumba-Brown-Flycatcher,Muscicapa_segregata,Sumba-Brown-Flycatcher,Muscicapa_segregata,PASSERIFORMES,resident,resident,0,36.5848854354388
Muscicapa_sethsmithi,Yellow-footed-Flycatcher,Muscicapa_sethsmithi,Yellow-footed-Flycatcher,Muscicapa_sethsmithi,PASSERIFORMES,resident,resident,0,332.242018247465
Muscicapa_sibirica,Dark-sided-Flycatcher,Muscicapa_sibirica,Dark-sided-Flycatcher,Muscicapa_sibirica,PASSERIFORMES,strict_mig,long,3051.20947354035,3051.20947354035
Muscicapa_striata,Spotted-Flycatcher,Muscicapa_striata,Spotted-Flycatcher,Muscicapa_striata,PASSERIFORMES,strict_mig,long,6026.27062975451,6026.27062975451
Muscicapa_tessmanni,Tessmanns-Flycatcher,Muscicapa_tessmanni,Tessmanns-Flycatcher,Muscicapa_tessmanni,PASSERIFORMES,resident,resident,0,174.671201841977
Muscicapa_ussheri,Usshers-Flycatcher,Muscicapa_ussheri,Usshers-Flycatcher,Muscicapa_ussheri,PASSERIFORMES,resident,resident,0,214.98666309216
Muscicapella_hodgsoni,Pygmy-Blue-flycatcher,Muscicapella_hodgsoni,Pygmy-Blue-flycatcher,Muscicapella_hodgsoni,PASSERIFORMES,resident,resident,0,426.982942196003
Muscigralla_brevicauda,Short-tailed-Field-tyrant,Muscigralla_brevicauda,Short-tailed-Field-tyrant,Muscigralla_brevicauda,PASSERIFORMES,resident,resident,0,174.771737755096
Muscipipra_vetula,Shear-tailed-Grey-tyrant,Muscipipra_vetula,Shear-tailed-Grey-Tyrant,Muscipipra_vetula,PASSERIFORMES,resident,resident,0,240.547456769237
Muscisaxicola_albifrons,White-fronted-Ground-tyrant,Muscisaxicola_albifrons,White-fronted-Ground-tyrant,Muscisaxicola_albifrons,PASSERIFORMES,resident,resident,0,152.451901794665
Muscisaxicola_albilora,White-browed-Ground-tyrant,Muscisaxicola_albilora,White-browed-Ground-tyrant,Muscisaxicola_albilora,PASSERIFORMES,strict_mig,variable,1286.81879931092,1286.81879931092
Muscisaxicola_alpinus,Plain-capped-Ground-tyrant,Muscisaxicola_alpinus,Plain-capped-Ground-tyrant,Muscisaxicola_alpinus,PASSERIFORMES,resident,resident,0,82.4812072868898
Muscisaxicola_capistratus,Cinnamon-bellied-Ground-tyrant,Muscisaxicola_capistratus,Cinnamon-bellied-Ground-tyrant,Muscisaxicola_capistratus,PASSERIFORMES,strict_mig,long,1111.35694667691,1111.35694667691
Muscisaxicola_cinereus,Cinereous-Ground-tyrant,Muscisaxicola_cinereus,Cinereous-Ground-tyrant,Muscisaxicola_cinereus,PASSERIFORMES,partial_mig,variable,706.80795389247,706.80795389247
Muscisaxicola_flavinucha,Ochre-naped-Ground-tyrant,Muscisaxicola_flavinucha,Ochre-naped-Ground-tyrant,Muscisaxicola_flavinucha,PASSERIFORMES,strict_mig,variable,669.943408683326,669.943408683326
Muscisaxicola_fluviatilis,Little-Ground-tyrant,Muscisaxicola_fluviatilis,Little-Ground-tyrant,Muscisaxicola_fluviatilis,PASSERIFORMES,resident,resident,0,321.492062688187
Muscisaxicola_frontalis,Black-fronted-Ground-tyrant,Muscisaxicola_frontalis,Black-fronted-Ground-tyrant,Muscisaxicola_frontalis,PASSERIFORMES,strict_mig,short,494.478012916471,494.478012916471
Muscisaxicola_griseus,Taczanowskis-Ground-tyrant,Muscisaxicola_griseus,Taczanowskis-Ground-tyrant,Muscisaxicola_griseus,PASSERIFORMES,resident,resident,0,168.70937288869
Muscisaxicola_juninensis,Puna-Ground-tyrant,Muscisaxicola_juninensis,Puna-Ground-tyrant,Muscisaxicola_juninensis,PASSERIFORMES,resident,resident,0,205.993124878514
Muscisaxicola_maclovianus,Dark-faced-Ground-tyrant,Muscisaxicola_maclovianus,Dark-faced-Ground-tyrant,Muscisaxicola_maclovianus,PASSERIFORMES,partial_mig,short,664.490730306665,664.490730306665
Muscisaxicola_maculirostris,Spot-billed-Ground-tyrant,Muscisaxicola_maculirostris,Spot-billed-Ground-tyrant,Muscisaxicola_maculirostris,PASSERIFORMES,partial_mig,short,1396.64119630007,1396.64119630007
Muscisaxicola_rufivertex,Rufous-naped-Ground-tyrant,Muscisaxicola_rufivertex,Rufous-naped-Ground-tyrant,Muscisaxicola_rufivertex,PASSERIFORMES,resident,resident,0,325.925455267506
Musophaga_rossae,Rosss-Turaco,Musophaga_rossae,Rosss-Turaco,Musophaga_rossae,MUSOPHAGIFORMES,resident,resident,0,494.947844673853
Musophaga_violacea,Violet-Turaco,Musophaga_violacea,Violet-Turaco,Musophaga_violacea,MUSOPHAGIFORMES,resident,resident,0,389.559478548969
Myadestes_coloratus,Varied-Solitaire,Myadestes_coloratus,Varied-Solitaire,Myadestes_coloratus,PASSERIFORMES,resident,resident,0,18.3877821346537
Myadestes_elisabeth,Cuban-Solitaire,Myadestes_elisabeth,Cuban-Solitaire,Myadestes_elisabeth,PASSERIFORMES,resident,resident,0,39.4420418793381
Myadestes_genibarbis,Rufous-throated-Solitaire,Myadestes_genibarbis,Rufous-throated-Solitaire,Myadestes_genibarbis,PASSERIFORMES,resident,resident,0,103.842175034477
Myadestes_lanaiensis,Olomao,Myadestes_lanaiensis,Olomao,NA,PASSERIFORMES,resident,resident,NA,NA
Myadestes_melanops,Black-faced-Solitaire,Myadestes_melanops,Black-faced-Solitaire,Myadestes_melanops,PASSERIFORMES,resident,resident,0,58.0198273075484
Myadestes_obscurus,Omao,Myadestes_obscurus,Omao,Myadestes_obscurus,PASSERIFORMES,resident,resident,0,18.4502332268011
Myadestes_occidentalis,Brown-backed-Solitaire,Myadestes_occidentalis,Brown-backed-Solitaire,Myadestes_occidentalis,PASSERIFORMES,resident,resident,0,261.045150340605
Myadestes_palmeri,Puaiohi,Myadestes_palmeri,Puaiohi,Myadestes_palmeri,PASSERIFORMES,resident,resident,0,0
Myadestes_ralloides,Andean-Solitaire,Myadestes_ralloides,Andean-Solitaire,Myadestes_ralloides,PASSERIFORMES,resident,resident,0,351.34018147127
Myadestes_townsendi,Townsends-Solitaire,Myadestes_townsendi,Townsends-Solitaire,Myadestes_townsendi,PASSERIFORMES,partial_mig,variable,1641.29267555483,1641.29267555483
Myadestes_unicolor,Slate-coloured-Solitaire,Myadestes_unicolor,Slate-colored-Solitaire,Myadestes_unicolor,PASSERIFORMES,resident,resident,0,144.177098521533
Mycerobas_affinis,Collared-Grosbeak,Mycerobas_affinis,Collared-Grosbeak,Mycerobas_affinis,PASSERIFORMES,resident,resident,0,286.241336996531
Mycerobas_carnipes,White-winged-Grosbeak,Mycerobas_carnipes,White-winged-Grosbeak,Mycerobas_carnipes,PASSERIFORMES,resident,resident,0,601.491171640472
Mycerobas_icterioides,Black-and-yellow-Grosbeak,Mycerobas_icterioides,Black-and-yellow-Grosbeak,Mycerobas_icterioides,PASSERIFORMES,resident,resident,0,184.641538413466
Mycerobas_melanozanthos,Spot-winged-Grosbeak,Mycerobas_melanozanthos,Spot-winged-Grosbeak,Mycerobas_melanozanthos,PASSERIFORMES,resident,resident,0,375.261663247551
Mycteria_americana,Wood-Stork,Mycteria_americana,Wood-Stork,Mycteria_americana,CICONIIFORMES,partial_mig,short,3134.38550324164,3134.38550324164
Mycteria_cinerea,Milky-Stork,Mycteria_cinerea,Milky-Stork,Mycteria_cinerea,CICONIIFORMES,resident,resident,0,174.671201841977
Mycteria_ibis,Yellow-billed-Stork,Mycteria_ibis,Yellow-billed-Stork,Mycteria_ibis,CICONIIFORMES,resident,resident,0,1107.13812978785
Mycteria_leucocephala,Painted-Stork,Mycteria_leucocephala,Painted-Stork,Mycteria_leucocephala,CICONIIFORMES,partial_mig,short,787.195891874604,787.195891874604
Myiagra_albiventris,Samoan-Flycatcher,Myiagra_albiventris,Samoan-Flycatcher,Myiagra_albiventris,PASSERIFORMES,resident,resident,0,18.4394823605595
Myiagra_alecto,Shining-Flycatcher,Myiagra_alecto,Common-Shining-Flycatcher,Myiagra_alecto,PASSERIFORMES,resident,resident,0,562.036972865756
Myiagra_atra,Biak-Flycatcher,Myiagra_atra,Biak-Flycatcher,Myiagra_atra,PASSERIFORMES,resident,resident,0,18.5505357943286
Myiagra_azureocapilla,Blue-crested-Flycatcher,Myiagra_azureocapilla,Azure-crested-Flycatcher,Myiagra_azureocapilla,PASSERIFORMES,resident,resident,0,40.9621137861679
Myiagra_caledonica,Melanesian-Flycatcher,Myiagra_caledonica,Melanesian-Flycatcher,Myiagra_caledonica,PASSERIFORMES,resident,resident,0,127.575314737617
Myiagra_cervinicauda,Makira-Flycatcher,Myiagra_cervinicauda,Makira-Flycatcher,Myiagra_cervinicauda,PASSERIFORMES,resident,resident,0,18.4352724271338
Myiagra_cyanoleuca,Satin-Flycatcher,Myiagra_cyanoleuca,Satin-Flycatcher,Myiagra_cyanoleuca,PASSERIFORMES,strict_mig,variable,1686.19432867913,1686.19432867913
Myiagra_erythrops,Mangrove-Flycatcher,Myiagra_oceanica,Oceanic-Flycatcher,Myiagra_erythrops,PASSERIFORMES,resident,resident,0,18.4018099037453
Myiagra_ferrocyanea,Steel-blue-Flycatcher,Myiagra_ferrocyanea,Solomon-Flycatcher,Myiagra_ferrocyanea,PASSERIFORMES,resident,resident,0,99.1692624303824
Myiagra_galeata,Dark-grey-Flycatcher,Myiagra_galeata,Moluccan-Flycatcher,Myiagra_galeata,PASSERIFORMES,resident,resident,0,99.3357746002617
Myiagra_hebetior,Dull-Flycatcher,Myiagra_hebetior,Lesser-Shining-Flycatcher,Myiagra_hebetior,PASSERIFORMES,resident,resident,0,82.4630103267783
Myiagra_inquieta,Restless-Flycatcher,Myiagra_inquieta,Restless-Flycatcher,Myiagra_inquieta,PASSERIFORMES,resident,resident,0,523.096949704303
Myiagra_oceanica,Oceanic-Flycatcher,Myiagra_oceanica,Oceanic-Flycatcher,Myiagra_oceanica,PASSERIFORMES,resident,resident,0,55.0367902636944
Myiagra_pluto,Pohnpei-Flycatcher,Myiagra_oceanica,Oceanic-Flycatcher,Myiagra_pluto,PASSERIFORMES,resident,resident,0,18.4316743877613
Myiagra_rubecula,Leaden-Flycatcher,Myiagra_rubecula,Leaden-Flycatcher,Myiagra_rubecula,PASSERIFORMES,partial_mig,short,1144.65343193889,1144.65343193889
Myiagra_ruficollis,Broad-billed-Flycatcher,Myiagra_ruficollis,Broad-billed-Flycatcher,Myiagra_ruficollis,PASSERIFORMES,resident,resident,0,404.707773130573
Myiagra_vanikorensis,Vanikoro-Flycatcher,Myiagra_vanikorensis,Vanikoro-Flycatcher,Myiagra_vanikorensis,PASSERIFORMES,resident,resident,0,81.8241209565463
Myiarchus_antillarum,Puerto-Rican-Flycatcher,Myiarchus_antillarum,Puerto-Rican-Flycatcher,Myiarchus_antillarum,PASSERIFORMES,resident,resident,0,36.8948088361144
Myiarchus_apicalis,Apical-Flycatcher,Myiarchus_apicalis,Apical-Flycatcher,Myiarchus_apicalis,PASSERIFORMES,resident,resident,0,82.4446857374863
Myiarchus_barbirostris,Sad-Flycatcher,Myiarchus_barbirostris,Sad-Flycatcher,Myiarchus_barbirostris,PASSERIFORMES,resident,resident,0,35.2983442995488
Myiarchus_cephalotes,Pale-edged-Flycatcher,Myiarchus_cephalotes,Pale-edged-Flycatcher,Myiarchus_cephalotes,PASSERIFORMES,resident,resident,0,339.92081100728
Myiarchus_cinerascens,Ash-throated-Flycatcher,Myiarchus_cinerascens,Ash-throated-Flycatcher,Myiarchus_cinerascens,PASSERIFORMES,partial_mig,variable,778.734924676074,778.734924676074
Myiarchus_crinitus,Great-Crested-Flycatcher,Myiarchus_crinitus,Great-Crested-Flycatcher,Myiarchus_crinitus,PASSERIFORMES,strict_mig,variable,2252.50426929478,2252.50426929478
Myiarchus_ferox,Short-crested-Flycatcher,Myiarchus_ferox,Short-crested-Flycatcher,Myiarchus_ferox,PASSERIFORMES,resident,resident,0,856.754468183468
Myiarchus_magnirostris,Large-billed-Flycatcher,Myiarchus_magnirostris,Galapagos-Flycatcher,Myiarchus_magnirostris,PASSERIFORMES,resident,resident,0,41.4301198839956
Myiarchus_nugator,Grenada-Flycatcher,Myiarchus_nugator,Grenada-Flycatcher,Myiarchus_nugator,PASSERIFORMES,resident,resident,0,18.4380880396192
Myiarchus_nuttingi,Nuttings-Flycatcher,Myiarchus_nuttingi,Nuttings-Flycatcher,Myiarchus_nuttingi,PASSERIFORMES,resident,resident,0,296.575322085
Myiarchus_oberi,Lesser-Antillean-Flycatcher,Myiarchus_oberi,Lesser-Antillean-Flycatcher,Myiarchus_oberi,PASSERIFORMES,resident,resident,0,40.9669214418231
Myiarchus_panamensis,Panama-Flycatcher,Myiarchus_panamensis,Panama-Flycatcher,Myiarchus_panamensis,PASSERIFORMES,resident,resident,0,198.406525947088
Myiarchus_phaeocephalus,Sooty-crowned-Flycatcher,Myiarchus_phaeocephalus,Sooty-crowned-Flycatcher,Myiarchus_phaeocephalus,PASSERIFORMES,resident,resident,0,99.2918960256197
Myiarchus_sagrae,La-Sagras-Flycatcher,Myiarchus_sagrae,Sagras-Flycatcher,Myiarchus_sagrae,PASSERIFORMES,resident,resident,0,169.501753578549
Myiarchus_semirufus,Rufous-Flycatcher,Myiarchus_semirufus,Rufous-Flycatcher,Myiarchus_semirufus,PASSERIFORMES,resident,resident,0,36.8610783177442
Myiarchus_stolidus,Stolid-Flycatcher,Myiarchus_stolidus,Stolid-Flycatcher,Myiarchus_stolidus,PASSERIFORMES,resident,resident,0,93.9000697946287
Myiarchus_swainsoni,Swainsons-Flycatcher,Myiarchus_swainsoni,Swainsons-Flycatcher,Myiarchus_swainsoni,PASSERIFORMES,partial_mig,variable,1466.64652139685,1466.64652139685
Myiarchus_tuberculifer,Dusky-capped-Flycatcher,Myiarchus_tuberculifer,Dusky-capped-Flycatcher,Myiarchus_tuberculifer,PASSERIFORMES,resident,resident,0,875.844051793814
Myiarchus_tyrannulus,Brown-crested-Flycatcher,Myiarchus_tyrannulus,Brown-crested-Flycatcher,Myiarchus_tyrannulus,PASSERIFORMES,partial_mig,short,4442.63114642337,4442.63114642337
Myiarchus_validus,Rufous-tailed-Flycatcher,Myiarchus_validus,Rufous-tailed-Flycatcher,Myiarchus_validus,PASSERIFORMES,resident,resident,0,35.2983442995488
Myiarchus_venezuelensis,Venezuelan-Flycatcher,Myiarchus_venezuelensis,Venezuelan-Flycatcher,Myiarchus_venezuelensis,PASSERIFORMES,resident,resident,0,164.615667207228
Myiarchus_yucatanensis,Yucatan-Flycatcher,Myiarchus_yucatanensis,Yucatan-Flycatcher,Myiarchus_yucatanensis,PASSERIFORMES,resident,resident,0,106.144700323925
Myiobius_atricaudus,Black-tailed-Flycatcher,Myiobius_atricaudus,Black-tailed-Flycatcher,Myiobius_atricaudus,PASSERIFORMES,resident,resident,0,696.183204144099
Myiobius_barbatus,Bearded-Flycatcher,Myiobius_barbatus,Whiskered-Flycatcher,Myiobius_barbatus,PASSERIFORMES,resident,resident,0,666.210557157776
Myiobius_sulphureipygius,Sulphur-rumped-Flycatcher,Myiobius_sulphureipygius,Sulphur-rumped-Flycatcher,Myiobius_sulphureipygius,PASSERIFORMES,resident,resident,0,318.661050888517
Myiobius_villosus,Tawny-breasted-Flycatcher,Myiobius_villosus,Tawny-breasted-Flycatcher,Myiobius_villosus,PASSERIFORMES,resident,resident,0,286.986190688852
Myioborus_albifacies,White-faced-Redstart,Myioborus_albifacies,White-faced-Whitestart,Myioborus_albifacies,PASSERIFORMES,resident,resident,0,36.9459289086653
Myioborus_albifrons,White-fronted-Redstart,Myioborus_albifrons,White-fronted-Whitestart,Myioborus_albifrons,PASSERIFORMES,resident,resident,0,41.0619873786126
Myioborus_brunniceps,Brown-capped-Redstart,Myioborus_brunniceps,Brown-capped-Whitestart,Myioborus_brunniceps,PASSERIFORMES,resident,resident,0,167.030091101095
Myioborus_cardonai,Saffron-breasted-Redstart,Myioborus_cardonai,Guaiquinima-Whitestart,Myioborus_cardonai,PASSERIFORMES,resident,resident,0,18.4309159996533
Myioborus_castaneocapilla,Tepui-Redstart,Myioborus_castaneocapilla,Tepui-Whitestart,Myioborus_castaneocapilla,PASSERIFORMES,resident,resident,0,93.987287693249
Myioborus_flavivertex,Yellow-crowned-Redstart,Myioborus_flavivertex,Yellow-crowned-Whitestart,Myioborus_flavivertex,PASSERIFORMES,resident,resident,0,18.4355075199204
Myioborus_melanocephalus,Spectacled-Redstart,Myioborus_melanocephalus,Spectacled-Whitestart,Myioborus_melanocephalus,PASSERIFORMES,resident,resident,0,225.150228233713
Myioborus_miniatus,Slate-throated-Redstart,Myioborus_miniatus,Slate-throated-Whitestart,Myioborus_miniatus,PASSERIFORMES,resident,resident,0,654.252617225438
Myioborus_ornatus,Golden-fronted-Redstart,Myioborus_ornatus,Golden-fronted-Whitestart,Myioborus_ornatus,PASSERIFORMES,resident,resident,0,112.116921282266
Myioborus_pariae,Paria-Redstart,Myioborus_pariae,Yellow-faced-Whitestart,Myioborus_pariae,PASSERIFORMES,resident,resident,0,0
Myioborus_pictus,Painted-Redstart,Myioborus_pictus,Painted-Whitestart,Myioborus_pictus,PASSERIFORMES,partial_mig,short,613.29473461822,613.29473461822
Myioborus_torquatus,Collared-Redstart,Myioborus_torquatus,Collared-Whitestart,Myioborus_torquatus,PASSERIFORMES,resident,resident,0,41.1525448730121
Myiodynastes_bairdii,Bairds-Flycatcher,Myiodynastes_bairdii,Bairds-Flycatcher,Myiodynastes_bairdii,PASSERIFORMES,resident,resident,0,107.491529471603
Myiodynastes_chrysocephalus,Golden-crowned-Flycatcher,Myiodynastes_chrysocephalus,Golden-crowned-Flycatcher,Myiodynastes_chrysocephalus,PASSERIFORMES,resident,resident,0,367.249437939515
Myiodynastes_hemichrysus,Golden-bellied-Flycatcher,Myiodynastes_hemichrysus,Golden-bellied-Flycatcher,Myiodynastes_hemichrysus,PASSERIFORMES,resident,resident,0,55.0500201486542
Myiodynastes_luteiventris,Sulphur-bellied-Flycatcher,Myiodynastes_luteiventris,Sulphur-bellied-Flycatcher,Myiodynastes_luteiventris,PASSERIFORMES,strict_mig,long,2407.8559286985,2407.8559286985
